match_id,date,optimal_points,optimal_roster
727917,2014-10-05,487.0,"GJ Maxwell, DA Warner, Raza Hasan, CJ Boyce, Wahab Riaz, JP Faulkner, Shahid Afridi, KW Richardson, MA Starc, SA Abbott, Saad Nasim"
1188784,2019-06-19,487.0,"S Nampiina, M Anyigo, JM Apio, S Kakai, MD Bimenyimana, E Iloku, M Vumiliya, D Busingye, H Ishimwe, J Nyirankundineza, V Iriho"
1494126,2025-07-20,487.0,"E Kabwere, P Maziya, CI Manidom, L Malino, O Ranedoumoun, E Guehoada, BMA Mbida, C Bwanali, T Luka, LL Dimba, ME Bessala"
392213,2009-05-07,487.0,"A Singh, RA Jadeja, NV Ojha, D du Preez, JH Kallis, LA Carseldine, A Kumble, M Morkel, MM Patel, GC Smith, YK Pathan"
858491,2015-04-24,487.0,"Shakib Al Hasan, Sabbir Rahman, Mohammad Hafeez, Mustafizur Rahman, Taskin Ahmed, Mukhtar Ahmed, Haris Sohail, Arafat Sunny, Umar Gul, Wahab Riaz, Mushfiqur Rahim"
1494142,2025-07-26,487.0,"O Matsolo, O Ranedoumoun, MFD Douma, BMA Mbida, AL Mundundo, YM Murrure, MLN Sissako, E Guehoada, CI Manidom, EGS Kana, I Chuma"
1199549,2019-11-02,487.0,"BD Glover, BN Cooper, RE van der Merwe, T van der Gugten, L Siaka, RN ten Doeschate, J Kila, S Bau, A Vala, CN Ackermann, PA van Meekeren"
1546382,2026-07-27,487.0,"Taimoor Nasir, JE Marks, Rohit Kumar, Taranjeet Singh, P Hingorani, Niv Nagavkar, Umair Safi, BJ Lazarus, Ijaz Hussain, Elan Talker, GJ Hilkowitz"
1394797,2023-09-07,487.0,"R Andrew, N Navaika, V Vira, SAN Maypriani, L Qiao, NW Sariani, A Chilia, R Ova, NK Ariani, NLKWR Dewi, S Solman"
1168027,2019-07-28,487.0,"EA Perry, MM Lanning, TT Beaumont, G Wareham, JL Jonassen, ML Schutt, S Ecclestone, AJ Healy, DM Kimmince, KH Brunt, KL Cross"
1482097,2025-04-29,487.0,"Ishtiaq Ahmad, Zain Ul Abidin, Abdul Waheed, Usman Khalid, Manpreet Singh, H Venkataram, DPS Tyagi, C Sridev, Usman Najeeb, V Nagpaul, Syed Faizan Tahir"
1172164,2019-03-07,487.0,"KH Brunt, DN Wyatt, E Bisht, A Shrubsole, LCN Smith, DB Sharma, L Winfield, RP Yadav, KL Cross, Poonam Yadav, M Raj"
1201681,2019-09-28,487.0,"P Khadka, TH David, Janak Prakash, Karan KC, Aarif Sheikh, S Chandramohan, S Bhari, Manpreet Singh, I Pandey, R Rohan, V Baskaran"
1544148,2026-08-02,487.0,"M Lollo, K Kapadia, A Galan, Shreya Voya, Vritti Dahiya, Snigdha Malhotra, JC Cullen, Harper Chalmers, J Andujar, M Mastrangelo, A Emch"
1359484,2023-04-07,487.0,"KH Pandya, AU Rashid, A Mishra, KL Rahul, RA Tripathi, Anmolpreet Singh, Abdul Samad, B Kumar, Fazalhaq Farooqi, JD Unadkat, Ravi Bishnoi"
1452624,2024-09-30,486.0,"V Zimonjic, L Bruce, A Reyes, BA Pai, S Bodha, IDM Latin, KJ Stagno, WAE Burton, C Pyle, K Mirpuri, LA Dunbar"
1310939,2022-05-19,486.0,"D Wiese, CG Williams, MG Erasmus, JN Frylinck, R Trumpelmann, M Shumba, T Munyonga, LM Jongwe, TL Chatara, RP Burl, DT Tiripano"
356000,2009-06-09,486.0,"IG Butler, BB McCullum, JH Kallis, NL McCullum, RE van der Merwe, GC Smith, JP Duminy, SB Styris, JDP Oram, DW Steyn, KD Mills"
1485347,2025-05-31,486.0,"SP Gomes, U Shantu, Amar Sharma, F Stoman, C Potgieter, VP Thamotharam, D Norotam, E Mathew, JAM Henri, R Dianish, R Hashu"
419155,2010-04-15,486.0,"A Nehra, G Gambhir, DE Bollinger, V Sehwag, A Mishra, S Badrinath, M Manhas, TM Dilshan, DP Nannes, R Ashwin, SB Jakati"
1331400,2022-09-25,486.0,"K Ndlovu, T Putthawong, CS Mugeri-Tiripano, N Koncharoenkai, N Chantam, N Chaiwai, SM Mayers, N Boochatham, O Kamchomphu, J Nkomo, L Tshuma"
251487,2006-12-22,486.0,"ST Jayasuriya, BB McCullum, SP Fleming, M Muralitharan, LPC Silva, MF Maharoof, SE Bond, WPUJC Vaas, NJ Astle, LRPL Taylor, JEC Franklin"
1498719,2025-09-04,486.0,"J Mbabazi, L Mabhero, N Gwanzura, I Nakisuuyi, L Tshuma, M Ariokot, M Mupachikwa, C Aweko, N Sibanda, R Musamali, B Biza"
1034825,2017-01-26,486.0,"EJG Morgan, JE Root, CJ Jordan, MM Ali, YS Chahal, SK Raina, MS Dhoni, SW Billings, V Kohli, Parvez Rasool, BA Stokes"
1439825,2024-07-11,486.0,"KJ Ferrary, Imal Zuwak, A Mundra, Abdul Naser Baluch, J Stanigze, Prashant Shukla, Samiullah Rahmani, Hamid Mahmood, PA Raikes, IDM Latin, Choudry Share Ali"
1257947,2021-04-19,486.0,"Karan KC, K Bhurtel, Aasif Sheikh, S Lamichhane, Syed Aziz, DS Airee, Virandeep Singh, Kushal Malla, Shahab Alam, Sompal Kami, S Muniandy"
1208609,2019-12-06,486.0,"L Shafeeg, Karan KC, Ameel Mauroof, S Bhari, LN Rajbanshi, DS Airee, P Khadka, Umar Adam, Mohamed Mahfooz, P Sarraf, Aarif Sheikh"
1359503,2023-04-21,486.0,"DP Conway, RA Jadeja, M Markande, M Pathirana, Abhishek Sharma, RD Gaikwad, Akash Singh, M Theekshana, Umran Malik, RA Tripathi, HC Brook"
392217,2009-05-09,486.0,"S Badrinath, ML Hayden, SK Warne, M Muralitharan, SB Jakati, SK Raina, GC Smith, RA Jadeja, SA Asnodkar, A Singh, JA Morkel"
1383068,2023-07-20,486.0,"NA Greenwood, H Carlyon, CW Perchard, J Sumerauer, JW Jenner, Abdullah Akbarjan, Aqib Iqbal, EJB Miles, Razmal Shigiwal, MPS Cheema, Iqbal Hossain"
1536405,2026-05-30,486.0,"O Kamchomphu, N Koncharoenkai, S Chaturongrattana, S Laomi, Jiaping Li, N Chaiwai, Wang Huiying, N Chantam, T Putthawong, C Sutthiruang, M Zhu"
757515,2014-10-26,485.0,"D van Niekerk, S Ismail, PM Weerakkody, MM Letsoalo, T Chetty, LE Kaushalya, AC Jayangani, L Lee, HAM Samuddika, M Kapp, GWHM Perera"
1400989,2023-10-14,485.0,"I Kamara, M Kpaka, R Bakum, G Ngegba, G Bakiweyem, DK Anefie, L Lamin, Aziz Sualley, A Turay, G Sesay, R Coker"
1178408,2019-04-17,485.0,"JM Bairstow, DA Warner, F du Plessis, Imran Tahir, Rashid Khan, SR Watson, V Shankar, AT Rayudu, DL Chahar, KK Ahmed, KV Sharma"
1393593,2023-08-23,485.0,"Mariamma Hyder, I Barma, Maryam Omar, K Dangol, Khadija Khalil, SR Magar, I Bist, K Kunwar, Priyada Murali, K Shrestha, B Rawal"
1244846,2021-01-29,485.0,"M Kapp, S Ismail, T Brits, Aiman Anwer, Ayesha Naseem, Kainat Imtiaz, Nida Dar, A Khaka, M Klaas, L Lee, Muneeba Ali"
1407104,2023-11-29,485.0,"Sikandar Raza, CT Mumba, Joshua Asia, R Ngarava, AE Isesele, RP Burl, R Abdulkareem, C Udekwe, B Muzarabani, SC Williams, I Danladi"
1499779,2025-09-05,485.0,"A Levaci, S Sigaiwasa, M Yanagida, MT Waqanisau, A Fujikawa, M Biu, A Chandel, K Ota, E Toguchi-Quinn, Nonoha Yasumoto, AK Gonerara"
1197253,2019-09-22,485.0,"Han Lili, L Jie, Sun Meng Yao, Chan Ka Man, Wu Juan, KY Chan, YS To, Wang Meng, C Zhou, Bella Poon, Zhang Mei"
829801,2015-05-12,485.0,"SS Iyer, JA Morkel, P Negi, IC Pandey, Z Khan, Yuvraj Singh, F du Plessis, MS Dhoni, GS Sandhu, J Yadav, DR Smith"
1485508,2025-07-10,485.0,"BKG Mendis, P Nissanka, Mehedi Hasan Miraz, Parvez Hossain Emon, M Theekshana, Mohammad Naim, MDKJ Perera, JDF Vandersay, MD Shanaka, Mohammad Saifuddin, N Thushara"
1275128,2021-09-16,485.0,"PZ Kamunya, SF Jerome, NN Saidi, Zinaida Jeremiah, B Mpedi, M Pascal, FO Kibasu, S Mosweu, O Batisani, F Samanyika, A Mokgotlhe"
287871,2007-09-18,485.0,"CRD Fernando, SL Malinga, ST Jayasuriya, TM Dilshan, WPUJC Vaas, Shakib Al Hasan, J Mubarak, Mahmudullah, Mashrafe Mortaza, DPMD Jayawardene, WU Tharanga"
361530,2008-08-04,485.0,"AC Botha, KJ O'Brien, TM Odoyo, RG Aga, AR Cusack, JK Kamande, PC Connell, WK McCallan, SO Tikolo, MA Ouma, KO Otieno"
598069,2013-05-19,485.0,"Iqbal Abdulla, YK Pathan, PA Patel, S Dhawan, A Mishra, DW Steyn, JH Kallis, SP Narine, Anand Rajan, KV Sharma, Mohammed Shami"
1254109,2021-10-03,485.0,"Shubman Gill, JO Holder, CV Varun, Shakib Al Hasan, Shivam Mavi, TG Southee, Rashid Khan, Abdul Samad, S Kaul, KS Williamson, N Rana"
1476158,2025-03-12,485.0,"I Bist, R Chaudhary, Yasmeen Khan, EU Kejarukua, W Mwatile, I Barma, S Praveen, M Mwatile, Riya Sharma, S Tuhadeleni, JA Diergaardt"
1260101,2021-09-04,485.0,"SFM Devine, HM Rowe, LM Kasperek, NE Farrant, DN Wyatt, MK Villiers, S Glenn, NR Sciver, ME Bouchier, FR Davies, JM Kerr"
1490857,2025-07-08,484.0,"A Makri, S Sarandeva, T Dissanayake, A Argyropoulou, D Ruynekova, M Syrioti, M Vervitsioti, A Savvani, V Nikolova, B Shotorova, S Galabova"
1499803,2025-09-15,484.0,"GP Tom, I Toua, N Vare, R Andrew, HJ Thomas, B Tau, V Vira, S Stephen, P Siaka, K Oala, V Langiatu"
1531162,2026-04-27,484.0,"Ilenia Sims, ECB Moore, MD Bimenyimana, Rosine Irera, F Utagushimaninde, B Murekatete, A Kontopirakis, G Ishimwe, D Nanayakkara, EL Bartram, H Ishimwe"
1249239,2021-03-30,484.0,"FL Mackay, BL Mooney, ML Schutt, AC Kerr, HM Rowe, RL Haynes, MM Lanning, EA Perry, D Brown, G Wareham, JM Kerr"
798619,2015-08-21,484.0,"KJ Garth, JL Jonassen, EA Perry, EA Osborne, L Delany, LK O'Reilly, IMHC Joyce, LN McCarthy, RM Farrell, GM Harris, JE Cameron"
1275132,2021-09-19,484.0,"J Nkomo, KA Green, CT Dhururu, P Marange, N Sibanda, M Mupachikwa, A van der Merwe, W Mwatile, E Mbofana, I van Zyl, L Phiri"
1376124,2023-06-03,484.0,"WA Duraisingam, I Barma, Mahirah Izzati Ismail, Aisya Eleesa, K Joshi, K Kunwar, B Rawal, RC Belbashi, SR Magar, Mas Elysa, Samjhana Khadka"
1474423,2025-03-10,484.0,"N Navaika, F Sisifo, O Lefaga, J Sanele, R Andrew, S Solman, T Iosefo, TH Semau, V Vira, A Chilia, AF Aoina"
829757,2015-04-26,484.0,"CH Gayle, D Wiese, MA Starc, VR Aaron, V Kohli, KM Jadhav, MA Agarwal, HV Patel, Iqbal Abdulla, JP Duminy, NM Coulter-Nile"
1533393,2026-05-05,484.0,"Pavandeep Singh, Rahim Khan, IK Gamantika, Virandeep Singh, DJ Hawoe, M Syahadat Ramli, F Banunaek, GD Arta, Syed Aziz, IKEG Artawan, Muhammad Haziq Aiman"
754799,2014-09-05,484.0,"DM Kimmince, Bismah Maroof, MM Lanning, EJ Villani, RM Farrell, Marina Iqbal, Asmavia Iqbal, Anam Amin, EA Osborne, JL Hunter, Nain Abidi"
1343935,2022-12-14,484.0,"HK Matthews, CE Dean, SIR Dunkley, LK Bell, ASS Fletcher, S Glenn, RS Williams, KH Brunt, ME Bouchier, FR Davies, K Ramharack"
1486089,2025-05-25,484.0,"Zara Mohammad, NH Berejo, Jayasooriya, Uswa Syed, A Vaidya, G Shukla, Eman Asim, Kanchan Rana, A Davidson-Soler, S Basharat, P Chilongia"
1444534,2024-07-27,484.0,"C Mahamalage, JE Ronalds, Ilenia Sims, CM Gough, ST Frohnmayer, EL Bartram, EC Bargna, S Malwatta, D Nanayakkara, S Kolcharam, A Bierwisch"
287866,2007-09-16,484.0,"ML Hayden, B Lee, AC Gilchrist, NW Bracken, Tamim Iqbal, Aftab Ahmed, Abdur Razzak, MG Johnson, MJ Clarke, SR Clark, Shakib Al Hasan"
1318377,2022-06-10,484.0,"Zinaida Jeremiah, PZ Kamunya, F Samanyika, FO Kibasu, T Legaabile, SH Mohamedi, AS Qwele, SF Jerome, T Motlhabaphuti, T Shabani, HM Omary"
682961,2014-04-03,484.0,"AD Mathews, HDRL Thirimanne, K Santokie, S Badree, SL Malinga, TM Dilshan, MN Samuels, DJ Bravo, MDKJ Perera, S Prasanna, AD Russell"
1331395,2022-09-21,484.0,"Vaishnave Mahesh, Khushi Sharma, K Ndlovu, L Tshuma, ER Oza, KKN Egodage, S Dharnidharka, P Marange, SM Mayers, I Nandakumar, N Sibanda"
1131240,2018-03-29,484.0,"S Mandhana, AA Patil, D Hazell, DB Sharma, Poonam Yadav, RP Yadav, DN Wyatt, P Vastrakar, H Kaur, AE Jones, NR Sciver"
598049,2013-05-07,483.0,"BJ Rohrer, AM Rahane, R Dravid, SR Watson, DPMD Jayawardene, JP Faulkner, KM Jadhav, S Kaul, SK Trivedi, STR Binny, DA Warner"
598010,2013-04-12,483.0,"DW Steyn, NLTC Perera, I Sharma, M Morkel, S Nadeem, IK Pathan, A Mishra, KM Jadhav, J Botha, KC Sangakkara, Anand Rajan"
1314897,2022-05-16,483.0,"C Aweko, J Mbabazi, K Kunwar, S Akiteng, I Barma, R Musamali, K Joshi, RC Belbashi, RE Nyangendo, D Bhatta, F Najjumba"
1438102,2024-06-17,483.0,"B de Leede, IJR Zwilling, F Overdijk, HWA Landheer, S Siegers, R Rijke, Y Daswani, Chan Ka Man, KY Chan, M Wai Siu, C de Lange"
1531694,2026-04-20,483.0,"S Lamichhane, Zuhaib Zubair, Waseem Muhammad, Junaid Siddique, Muhammad Arfan, Kushal Malla, DS Airee, Haider Ali, K Bhurtel, A Sharafu, AD Nath"
1301336,2022-09-15,483.0,"S Ecclestone, SIR Dunkley, A Capsey, P Vastrakar, S Glenn, RM Ghosh, BF Smith, RP Yadav, S Rana, FR Davies, IECM Wong"
1529145,2026-04-15,483.0,"MG Erasmus, HG Munsey, BJ McMullen, JJ Davidson, M Heingo, MRJ Watt, RD Berrington, L Steenkamp, JT Brassell, O Davidson, SM Sharif"
1321258,2022-07-12,483.0,"JA Burrows, G Burrows, CPPM Sadun, CJ Langford, A McAuley, Muhammad Shoaib Ahmed, D Jansen, J Butler, K Cawte, MJ Ansell, Tejwinder Singh"
1179610,2019-04-02,483.0,"EU Kejarukua, M Short, SN Shihepo, KA Green, Yasmeen Khan, D Foerster, M Ramafifi, P Modimo, SA Wittmann, T Legaabile, T Shadrack"
729305,2014-04-26,483.0,"PV Tambe, MA Starc, SR Watson, KW Richardson, STR Binny, R Rampaul, AM Rahane, R Bhatia, YS Chahal, V Kohli, AM Nayar"
1379579,2023-06-18,483.0,"E Rukiriza, W Niyitanga, Ameer Saiyed, M Mooketsi, C Rububagumya, I Ntirenganya, M Akayezu, O Manishimwe, T Tshose, P Silas, K Piet"
1265216,2021-06-07,483.0,"W Mwatile, KA Green, S Ingabire, V Hamunyela, A van der Merwe, A Ikuzwe, H Ishimwe, M Vumiliya, SA Wittmann, JA Diergaardt, B Murekatete"
1394798,2023-09-02,483.0,"AF Aoina, E Toguchi-Quinn, Erika Oda, A Chandel, K Ota, M Yanagida, Nonoha Yasumoto, S Kato, TM Faimalo, VM Andrew, J Sanele"
1274601,2021-08-27,483.0,"KE Bryce, K Fraser, EAJ Richardson, K McGill, A Canning, AH Maqsood, C Murray, PA Chatterji, RS Glen, R Stokell, MV Waldron"
1254116,2021-10-13,483.0,"VR Iyer, Shubman Gill, A Nortje, CV Varun, K Rabada, R Ashwin, S Dhawan, SS Iyer, Avesh Khan, LH Ferguson, SO Hetmyer"
1279381,2021-10-06,483.0,"JA Burrows, ADL Stokoe, MJ Ansell, G Burrows, A McAuley, NK Tiwari, Yasir Mehmood, C Hartmann, Gurpratap Singh, CJ Langford, J Butler"
1175371,2019-04-04,483.0,"Mohammad Nabi, JM Bairstow, AR Patel, SS Iyer, B Kumar, S Kaul, R Tewatia, K Rabada, I Sharma, Rashid Khan, S Lamichhane"
951415,2016-03-30,483.0,"ML Schutt, MM Lanning, JL Gunn, NR Sciver, CM Edwards, KH Brunt, TT Beaumont, AJ Healy, EA Perry, EA Osborne, KM Beams"
1278686,2022-02-27,483.0,"MD Shanaka, SS Iyer, Avesh Khan, CBRLS Kumara, C Karunaratne, DJ Hooda, HV Patel, Mohammed Siraj, PVD Chameera, RA Jadeja, Ravi Bishnoi"
1349152,2022-12-21,483.0,"M Mwangi, C Aweko, E Anyipo, J Mbabazi, P Alako, I Alumo, L Idambo, S Akiteng, D Njoroge, I Nakisuuyi, S Nampiina"
1471826,2025-02-24,483.0,"GA Priandana, Rizwan Butt, DJ Hawoe, Gaurav Tiwari, Abdul Majid Abbasi, Ali Dawood, Sohail Ahmed, Junaid Aziz, Asif Shaikh, IKEG Artawan, Imran Khan"
1271631,2021-09-12,483.0,"AK Markram, T Shamsi, Q de Kock, BC Fortuin, MDKJ Perera, PBB Rajapaksa, PWH de Silva, A Nortje, KA Maharaj, RR Hendricks, KIC Asalanka"
1216526,2020-10-16,483.0,"Q de Kock, PJ Cummins, EJG Morgan, RD Chahar, RG Sharma, HH Pandya, CV Varun, JJ Bumrah, NM Coulter-Nile, Shivam Mavi, TA Boult"
1185193,2019-06-19,483.0,"CAJ Meschede, Ahmed Wardak, Abdul-Shakoor Rahimzei, SA Ahmad, Anique Uddin, A Sarma, Delawar Khan, ND Laegsgaard, Asad Mohammad, Izatullah Dawlatzai, OD Hald"
412700,2010-05-11,483.0,"MG Johnson, SPD Smith, DJ Hussey, BJ Haddin, DA Warner, SJ Benn, CH Gayle, SR Watson, JE Taylor, RR Sarwan, S Chanderpaul"
1549209,2026-08-11,482.0,"P Maya, N Koncharoenkai, I Toua, HJ Thomas, S Laomi, T Putthawong, T Ruma, N Vare, O Kamchomphu, N Chaiwai, C Sutthiruang"
1273417,2021-09-04,482.0,"D van Niekerk, K Ramharack, CA Henry, AA Alleyne, S Luus, DJS Dottin, HK Matthews, Kyshona A Knight, A Khaka, A Mohammed, T Brits"
1447489,2024-09-05,482.0,"Yasin Patel, Usman Patel, CV Anto, Virandeep Singh, Meet Bhavsar, Ahmed Faiz, S Vijay Unni, Zubaidi Zulkifle, Adnan Idrees, MNM Aslam, Mohamed Shafeeq"
1388196,2023-12-03,482.0,"Fatima Sana, Aliya Riaz, SFM Devine, ML Green, Nida Dar, Shawaal Zulfiqar, SW Bates, Muneeba Ali, Diana Baig, EJ Carson, B Bezuidenhout"
1147719,2018-07-07,482.0,"SL Kalis, Nisha Ali, MEC de Fouw, H Hotchandani, Chaya Mughal, HDJ Siegers, S Venkataraman, D Hannema, CR Seneviratna, ER Oza, R Rijke"
1449026,2024-09-13,482.0,"Theertha Satish, ER Oza, K Ndlovu, I Nandakumar, S Dharnidharka, B Biza, CS Mugeri-Tiripano, KKN Egodage, Vaishnave Mahesh, M Mupachikwa, CT Dhururu"
1450468,2024-09-14,482.0,"T Trajkovic, M Jevdjenovic, A Mesarovic, D Koralalage, A Taylor, I Chathurani, A Hewage, E Prokic, A Dirannehelage, T Gedarage, N Liyanage"
1318382,2022-06-11,482.0,"G Ishimwe, V Ooko, MD Bimenyimana, H Ishimwe, Q Abel, L Idambo, M Ochieng, I Muhawenimana, J Nyirankundineza, M Mwangi, S Uwera"
1375863,2023-10-01,482.0,"HK Matthews, TM McGrath, AJ Healy, A Gardner, CA Henry, D Brown, ML Schutt, SA Campbelle, BL Mooney, SR Taylor, Z James"
598055,2013-05-11,482.0,"Yuvraj Singh, Harbhajan Singh, AB Dinda, AN Ahmed, MG Johnson, SL Malinga, RG Sharma, MK Pandey, AT Rayudu, KW Richardson, BAW Mendis"
1330807,2022-09-05,482.0,"O Prendergast, L Delany, S Horley, K Fraser, AN Kelly, A Lister, EAJ Richardson, G Dempsey, L Paul, A Hunter, L Jack"
533273,2012-09-19,482.0,"SR Watson, KJ O'Brien, MA Starc, DA Warner, CL White, GB Hogg, GH Dockrell, GJ Maxwell, NJ O'Brien, EC Joyce, AR Cusack"
548328,2012-04-18,482.0,"G Gambhir, PP Chawla, AC Gilchrist, B Lee, R Bhatia, SP Narine, SE Marsh, JH Kallis, L Balaji, BB McCullum, MS Bisla"
1310181,2022-05-13,482.0,"R Satheesan, KC D'Souza, V Saini, Ijaz Hussain, Taranjeet Singh, DV Varghese, Asad Ali Rehemtulla, C Zavoiu, Gaurav Mishra, IA De Silva, J Albin"
1215159,2020-02-25,482.0,"Bilal Khan, Khawar Ali, Mohamed Rishwan, Jatinder Singh, Hassan Rasheed, Aamir Kaleem, Mohammad Nadeem, Sufyan Mehmood, Ibrahim Rizan, Mohamed Azzam, MNR Cooray"
1411276,2023-12-17,482.0,"P Marange, R Musamali, N Sibanda, A Ndiraya, J Mbabazi, S Nampiina, C Aweko, L Tshuma, M Musonda, N Gwanzura, M Mupachikwa"
1489044,2025-06-17,482.0,"P Siaka, T Iosefo, D Lohia, M Tom, J Sanele, HL Tau, AF Aoina, I Toua, O Lefaga, TH Semau, N Vare"
828251,2015-03-22,482.0,"D van Niekerk, Asmavia Iqbal, Anam Amin, M Daniels, S Ismail, Bismah Maroof, Nida Dar, M du Preez, Marina Iqbal, T Chetty, L Lee"
1432440,2024-10-14,482.0,"AC Kerr, Nashra Sandhu, EJ Carson, FC Jonas, Nida Dar, SW Bates, Umaima Sohail, LMM Tahuhu, RA Mair, Sadia Iqbal, BM Halliday"
1477668,2025-04-27,482.0,"E Kamara, L Bull, Aminata Kamara, AM Kamara, W Moutswi, O Kgeresi, K Inakale, M Phiase, A Mokgotlhe, T Shadrack, C Bull"
412718,2010-05-16,482.0,"SFM Devine, EA Perry, NJ Browne, S Nitschke, LR Doolan, CR Smith, KE Broadmore, SEA Ruck, LC Sthalekar, SW Bates, LJ Poulton"
1321481,2022-07-17,482.0,"J Miyaji, Mohammad Ghazanfar, Aizaz Khan, Bilal Hassun, C Kyewuta, F Nsubuga, S Sesazi, Aftab Hussain, Zeeshan Ali, Ehsan Khan, Shahid Wasif"
1400990,2023-10-15,481.0,"G Ngegba, G Sesay, I Kamara, DK Anefie, R Bakum, KS Bagabena, Syed Aqeel Israr, OH Agbomadzie, S Conteh, A Turay, J Bangura"
1426270,2024-04-17,481.0,"I Sharma, Mukesh Kumar, Rashid Khan, S Sandeep Warrier, T Stubbs, J Fraser-McGurk, SD Hope, SH Johnson, AR Patel, KK Ahmed, RR Pant"
419161,2010-04-19,481.0,"BB McCullum, SS Tiwary, SC Ganguly, AB Dinda, M Kartik, SE Bond, R Sathish, AT Rayudu, DJ Hussey, JD Unadkat, MK Tiwary"
1355838,2023-02-09,481.0,"Shafina Mahesh, Heal Theara, Sok Srey Maov, Vinu Kumar, Damini Ramesh, Ada Bhasin, Phoup Srey Pheak, GK Diviya, Vathana Sreemurugavel, JT Pooranakaran, Sean Chan Boromey"
392207,2009-05-03,481.0,"BJ Hodge, DPMD Jayawardene, I Sharma, PP Chawla, SM Katich, S Sohal, AB Agarkar, SC Ganguly, YA Abdulla, MN van Wyk, IK Pathan"
1457351,2024-10-29,481.0,"C Kyewuta, J Miyaji, Haider Butt, H Ssenyondo, SG Mangela, Asif Ali, R Obuya, Imran Anwar, AR Ramjani, J Baguma, Raghav Dhawan"
1406074,2023-12-09,481.0,"S Ecclestone, Renuka Singh, CE Dean, DB Sharma, LK Bell, S Glenn, NR Sciver-Brunt, JI Rodrigues, S Ishaque, A Capsey, FG Kemp"
1185156,2019-05-29,481.0,"HK Matthews, CN Nation, MV Waldron, KJ Garth, SR Taylor, S MacMahon, SACA King, B Cooper, GH Lewis, R Stokell, SS Connell"
1249238,2021-03-28,481.0,"A Gardner, JL Jonassen, AE Satterthwaite, JM Kerr, AC Kerr, MM Lanning, EA Perry, FL Mackay, G Wareham, ML Schutt, NJ Carey"
1263473,2022-02-15,481.0,"KW Richardson, M Theekshana, GJ Maxwell, MD Shanaka, AJ Finch, AC Agar, LD Chandimal, JDF Vandersay, JR Hazlewood, JP Inglis, P Nissanka"
1450464,2024-09-11,481.0,"B Murekatete, Rosine Irera, MD Bimenyimana, E Wachira, H Ishimwe, M Uwase, Q Abel, A Ikuzwe, MI Khagoitsa, AW Wambua, V Ooko"
1343745,2022-11-18,481.0,"D Maisuria, R Nehonde, K Motlanka, LM Gabriel, Maaz Khan, M Mooketsi, T Tshose, Sameer Patel, YYM Jakda, AAA Patel, C Tlali"
1505114,2025-10-02,481.0,"Nur Dania Syuhada, WA Duraisingam, Puja Mahato, Aisya Eleesa, S Bist, K Joshi, RC Belbashi, Mas Elysa, Ainna Hamizah Hashim, Samjhana Khadka, I Barma"
1531160,2026-04-26,481.0,"V Langiatu, M Uwase, S Solman, N Navaika, Geovanis Uwase, A Ikuzwe, S Stephen, Rosine Irera, R Andrew, F Utagushimaninde, C Uwase"
1444532,2024-07-26,481.0,"JE Ronalds, A Doddaballapur, A Kohli, F Tanguy, L Greig, A Merritt, MS Beresford, K Vijayaraghavan, A Aikenhead, M Maguire, C Miles"
1502052,2025-11-25,481.0,"P Nissanka, M Theekshana, PWH de Silva, RP Burl, Sikandar Raza, BJ Bennett, BKG Mendis, B Evans, MD Shanaka, BRM Taylor, K Mishara"
1370905,2023-04-27,481.0,"J Mbabazi, C Aweko, E Anyipo, Chan Ka Man, Iqra Sahar, KY Chan, M Bibi, EK Hubbard, I Alumo, S Akiteng, PE Kulume"
546470,2012-03-23,481.0,"KJ O'Brien, AN Kervezee, PR Stirling, MR Swart, GH Dockrell, TLW Cooper, EC Joyce, DT Johnston, PM Seelaar, WB Rankin, WTS Porterfield"
1254074,2021-04-23,481.0,"RG Sharma, KL Rahul, CH Gayle, Mohammed Shami, Ravi Bishnoi, SA Yadav, MA Agarwal, Arshdeep Singh, DJ Hooda, RD Chahar, KA Pollard"
1504941,2025-09-29,481.0,"Sufyan Mehmood, Yasin Patel, A Chenthamara, J Ramanandi, Mohammad Nadeem, Meet Bhavsar, CV Anto, NT Rajendran, Hammad Mirza, Jatinder Singh, Muhammad Umar"
1310170,2022-05-10,481.0,"BA Pai, B Arora, Amar Sharma, Bilal Muhammad, Z Simpson, B George, HS Gericke, KJ Ferrary, S Bodha, Washeem Abbas, K Nestor"
1322336,2022-10-09,481.0,"DP Conway, IS Sodhi, MG Bracewell, TA Boult, TG Southee, Nazmul Hossain Shanto, Nurul Hasan, KS Williamson, GD Phillips, Hasan Mahmud, Shoriful Islam"
733975,2014-05-03,481.0,"KK Nair, Q de Kock, JP Faulkner, PV Tambe, JP Duminy, SV Samson, KM Jadhav, KW Richardson, Mohammed Shami, S Nadeem, WD Parnell"
1260102,2021-09-09,480.0,"LM Kasperek, SFM Devine, DN Wyatt, HC Knight, SW Bates, AE Jones, AE Satterthwaite, BM Halliday, NR Sciver, JM Kerr, NE Farrant"
1426552,2024-11-14,480.0,"Abbas Afridi, NT Ellis, XC Bartlett, GJ Maxwell, A Zampa, Haris Rauf, MP Stoinis, Naseem Shah, SH Johnson, Haseebullah Khan, Shaheen Shah Afridi"
335984,2008-04-19,480.0,"R Bhatia, G Gambhir, S Dhawan, SR Watson, MF Maharoof, RA Jadeja, D Salunkhe, B Geeves, DL Vettori, GD McGrath, SK Warne"
